record_id,scope,institution_id,bank_number_key,PI_CAT_ID,confidence,evidence_count,evidence_json
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-3,1.00,3,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""},{""confidence"":0.92,""field"":""description_en"",""language"":""en"",""matched_text"":""email addresses"",""rule"":""contact detail""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-4,0.97,1,"[{""confidence"":0.97,""field"":""description_en"",""language"":""en"",""matched_text"":""citizenship status"",""rule"":""citizenship or immigration status""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-8,1.00,4,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""date of birth"",""rule"":""date of birth""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""date de naissance"",""rule"":""date of birth""},{""confidence"":1.0,""field"":""note_en"",""language"":""en"",""matched_text"":""date of birth"",""rule"":""date of birth""},{""confidence"":1.0,""field"":""note_fr"",""language"":""fr"",""matched_text"":""date de naissance"",""rule"":""date of birth""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-11,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employment equity information"",""rule"":""employment equity information""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-14,0.99,4,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""sex"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""sex/gender"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""sexe"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""sexe/genre"",""rule"":""gender""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-17,0.98,6,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""surname"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""noms"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""prénoms"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""note_en"",""language"":""en"",""matched_text"":""family name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""note_fr"",""language"":""fr"",""matched_text"":""nom de famille"",""rule"":""name in personal-information enumeration""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-19,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""other identification numbers"",""rule"":""explicit other identification number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""autres numéros d'identification"",""rule"":""explicit other identification number""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-22,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""country of birth"",""rule"":""place of birth""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-23,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""place of death"",""rule"":""place of death""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""lieu de décès"",""rule"":""place of death""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-24,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""signatures"",""rule"":""signature""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""signatures"",""rule"":""signature""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 390,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 390,PI_CAT-25,1.00,8,"[{""confidence"":1.0,""field"":""consistent_uses_en"",""language"":""en"",""matched_text"":""SIN"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""consistent_uses_fr"",""language"":""fr"",""matched_text"":""NAS"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""Social Insurance Number"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro d'assurance sociale"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""note_en"",""language"":""en"",""matched_text"":""SIN"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""note_fr"",""language"":""fr"",""matched_text"":""NAS"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""purpose_en"",""language"":""en"",""matched_text"":""SIN"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""purpose_fr"",""language"":""fr"",""matched_text"":""NAS"",""rule"":""Social Insurance Number""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 180,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 180,PI_CAT-3,0.92,2,"[{""confidence"":0.92,""field"":""description_en"",""language"":""en"",""matched_text"":""telephone number"",""rule"":""contact detail""},{""confidence"":0.92,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro de téléphone"",""rule"":""contact detail""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 180,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 180,PI_CAT-8,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""date of birth"",""rule"":""date of birth""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""date de naissance"",""rule"":""date of birth""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 180,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 180,PI_CAT-13,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""financial information"",""rule"":""explicit financial information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements financiers"",""rule"":""explicit financial information""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 180,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 180,PI_CAT-14,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""gender"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""sexe"",""rule"":""gender""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 180,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 180,PI_CAT-15,0.97,3,"[{""confidence"":0.97,""field"":""description_en"",""language"":""en"",""matched_text"":""preferred official language"",""rule"":""language information""},{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""language"",""rule"":""language in personal-information enumeration""},{""confidence"":0.9,""field"":""description_fr"",""language"":""fr"",""matched_text"":""langue"",""rule"":""language in personal-information enumeration""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 180,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 180,PI_CAT-17,0.98,2,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 180,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 180,PI_CAT-25,1.00,3,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""Social Insurance Number"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro d'assurance sociale"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""purpose_en"",""language"":""en"",""matched_text"":""Social Insurance Number"",""rule"":""Social Insurance Number""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 155,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 155,PI_CAT-3,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 155,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 155,PI_CAT-16,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""medical information"",""rule"":""explicit medical information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements médicaux"",""rule"":""explicit medical information""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 155,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 155,PI_CAT-24,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""signature"",""rule"":""signature""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""signature"",""rule"":""signature""}]"
institution:ati-schedule-i-department-of-employment-and-social-development:ESDC PPU 155,institution,ati-schedule-i-department-of-employment-and-social-development,ESDC PPU 155,PI_CAT-25,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""Social Insurance Number"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro d'assurance sociale"",""rule"":""Social Insurance Number""}]"
